birthYear,birthDate,deathYear,deathCause_label,profession
1946-01-01T00:00:00+02:00,1946-08-04,1994-01-01T00:00:00+02:00,Leukemia,Wife of Ringo starr
1946-01-01T00:00:00+02:00,1946-04-30,2005-01-01T00:00:00+02:00,Suicide,Taiwanese actor and comedian
1946-01-01T00:00:00+02:00,1946-01-01T00:00:00+02:00,2011-01-01T00:00:00+02:00,Myocardial infarction,Poet
1946-01-01T00:00:00+02:00,1946-12-20,2005-01-01T00:00:00+02:00,Myocardial infarction,American actor
1946-01-01T00:00:00+02:00,{1946-10-08|1946-10-18},2005-01-01T00:00:00+02:00,Aviation accidents and incidents,American businessman
1947-01-01T00:00:00+02:00,1947-03-20,2009-01-01T00:00:00+02:00,Respiratory disease,American activist
1947-01-01T00:00:00+02:00,1947-01-23,2012-01-01T00:00:00+02:00,Complication (medicine),American politician
1947-01-01T00:00:00+02:00,1947-05-03,2000-01-01T00:00:00+02:00,Liver cancer,Magician Entertainer
1947-01-01T00:00:00+02:00,1947-02-15,1990-01-01T00:00:00+02:00,Suicide,Actor
1947-01-01T00:00:00+02:00,1947-01-01T00:00:00+02:00,2012-01-01T00:00:00+02:00,Colorectal cancer,Japanese translator
1947-01-01T00:00:00+02:00,1947-08-01,2004-01-01T00:00:00+02:00,Stomach cancer,Manga artist
1947-01-01T00:00:00+02:00,1947-07-01,1999-01-01T00:00:00+02:00,Renal failure,Actress comedienne
1947-01-01T00:00:00+02:00,1947-05-29,2007-01-01T00:00:00+02:00,Brain tumor,Australian radio personality
1947-01-01T00:00:00+02:00,1947-07-02,1986-01-01T00:00:00+02:00,AIDS,American actor
1947-01-01T00:00:00+02:00,1947-09-28,2010-01-01T00:00:00+02:00,Pancreatic cancer,Flying the first balloon across the Atlantic
1947-01-01T00:00:00+02:00,{1947-01-01T00:00:00+02:00|1947-11-03},2014-01-01T00:00:00+02:00,Lung cancer,American musician and actor
1947-01-01T00:00:00+02:00,1947-11-09,2007-01-01T00:00:00+02:00,Myocardial infarction,Filipino basketball player
1947-01-01T00:00:00+02:00,1947-04-02,2000-01-01T00:00:00+02:00,Myocardial infarction,Indian neuroscientist
1947-01-01T00:00:00+02:00,1947-05-16,2012-01-01T00:00:00+02:00,Myocardial infarction,American 3-D comic book creator
1947-01-01T00:00:00+02:00,1947-07-06,1979-01-01T00:00:00+02:00,Myocardial infarction,English actor
1947-01-01T00:00:00+02:00,1947-01-01T00:00:00+02:00,1999-01-01T00:00:00+02:00,Brain tumor,American businessman
1947-01-01T00:00:00+02:00,1947-07-05,2012-01-01T00:00:00+02:00,Disease,Actor
1947-01-01T00:00:00+02:00,1947-05-14,2006-01-01T00:00:00+02:00,{Multiple sclerosis|Pneumonia},American actor and model
1947-01-01T00:00:00+02:00,1947-05-21,2001-01-01T00:00:00+02:00,Cancer,British actor
1947-01-01T00:00:00+02:00,1947-10-23,2004-01-01T00:00:00+02:00,Assassination,Hamas leader
1947-01-01T00:00:00+02:00,1947-12-01,2008-01-01T00:00:00+02:00,Respiratory disease,Burmese painter
1947-01-01T00:00:00+02:00,1947-02-07,2009-01-01T00:00:00+02:00,Diabetes mellitus,American voice actor
1947-01-01T00:00:00+02:00,1947-10-09,2007-01-01T00:00:00+02:00,Metastasis,20th century Kentucky Supreme Court judge
1947-01-01T00:00:00+02:00,1947-09-07,1989-01-01T00:00:00+02:00,Suicide,Chess player
1948-01-01T00:00:00+02:00,1948-07-25,1993-01-01T00:00:00+02:00,Cancer,American puppeteer
1948-01-01T00:00:00+02:00,{1948-01-01T00:00:00+02:00|1948-11-15},{0025-01-01T00:00:00+02:00|2001-01-01T00:00:00+02:00},Jaundice,Indian actor
1948-01-01T00:00:00+02:00,1948-01-01T00:00:00+02:00,2011-01-01T00:00:00+02:00,Cerebral hemorrhage,Pakistani medical doctor
1948-01-01T00:00:00+02:00,1948-11-11,2001-01-01T00:00:00+02:00,Cardiovascular disease,American radio personality
1948-01-01T00:00:00+02:00,1948-01-21,2012-01-01T00:00:00+02:00,Stomach cancer,American newspaper editor author commentator and public relations firm executive
1948-01-01T00:00:00+02:00,1948-03-30,2010-01-01T00:00:00+02:00,Myocardial infarction,Swiss businessman
1948-01-01T00:00:00+02:00,1948-09-01,2014-01-01T00:00:00+02:00,Melanoma,American actor
1948-01-01T00:00:00+02:00,{1948-01-01T00:00:00+02:00|1948-12-10},2013-01-01T00:00:00+02:00,Cardiac arrest,Indian bronze sculpture
1948-01-01T00:00:00+02:00,1948-11-25,2008-01-01T00:00:00+02:00,Cerebral hemorrhage,Japanese film director
1948-01-01T00:00:00+02:00,1948-02-19,2002-01-01T00:00:00+02:00,Assassination of Pim Fortuyn,Dutch politician civil servant sociologist author and professor. Assassinated during the 2002 Dutch national election campaign.
1948-01-01T00:00:00+02:00,1948-01-01T00:00:00+02:00,2010-01-01T00:00:00+02:00,Lung cancer,Australian activist
1948-01-01T00:00:00+02:00,1948-06-04,2000-01-01T00:00:00+02:00,Brain tumor,Actor singer
1948-01-01T00:00:00+02:00,1948-12-10,2004-01-01T00:00:00+02:00,Death by natural causes,Palestinian terrorist
1948-01-01T00:00:00+02:00,1948-04-14,2001-01-01T00:00:00+02:00,American Airlines Flight 11,American actor model and photographer
1948-01-01T00:00:00+02:00,1948-05-04,2005-01-01T00:00:00+02:00,Cancer,Video game designer and programmer
1948-01-01T00:00:00+02:00,1948-03-30,2010-01-01T00:00:00+02:00,Bladder cancer,Canadian dancer and writer
1948-01-01T00:00:00+02:00,1948-04-12,2008-01-01T00:00:00+02:00,Pneumonia,English television presenter writer and producer
1948-01-01T00:00:00+02:00,1948-05-05,1991-01-01T00:00:00+02:00,Capital punishment,Poet
1948-01-01T00:00:00+02:00,1948-01-05,1976-01-01T00:00:00+02:00,Killed in action,Canadian spree killer mental patient and soldier
1948-01-01T00:00:00+02:00,1948-06-15,2010-01-01T00:00:00+02:00,Myocardial infarction,Burmese artist
1948-01-01T00:00:00+02:00,1948-09-13,2003-01-01T00:00:00+02:00,Cardiovascular disease,Actress singer
1948-01-01T00:00:00+02:00,1948-01-22,1990-01-01T00:00:00+02:00,Cardiac arrest,American actor
1948-01-01T00:00:00+02:00,1948-12-15,1991-01-01T00:00:00+02:00,Ovarian cancer,Actress
1948-01-01T00:00:00+02:00,1948-01-10,1990-01-01T00:00:00+02:00,AIDS,Female impersonator actor
1948-01-01T00:00:00+02:00,1948-09-17,2003-01-01T00:00:00+02:00,Aortic dissection,Actor
1948-01-01T00:00:00+02:00,1948-01-01T00:00:00+02:00,2011-01-01T00:00:00+02:00,Myocardial infarction,Pakistani actor
1949-01-01T00:00:00+02:00,1949-07-03,2010-01-01T00:00:00+02:00,Metastatic breast cancer,deceased wife of John Edwards
1949-01-01T00:00:00+02:00,1949-07-26,2013-01-01T00:00:00+02:00,Brain tumor,Businessperson
1949-01-01T00:00:00+02:00,1949-10-04,2010-01-01T00:00:00+02:00,Leukemia,New Zealand commentator
1949-01-01T00:00:00+02:00,1949-05-10,1999-01-01T00:00:00+02:00,Head and neck cancer,Press Your Luck contestant
1949-01-01T00:00:00+02:00,1949-09-20,2003-01-01T00:00:00+02:00,Hernia,American actor
{1949-01-01T00:00:00+02:00|1950-01-01T00:00:00+02:00},{1949-10-31|1950-10-31},1994-01-01T00:00:00+02:00,Myocardial infarction,Actor
1949-01-01T00:00:00+02:00,1949-01-19,2012-01-01T00:00:00+02:00,Cancer,Dutch voice-over voice actor and radio presenter
1949-01-01T00:00:00+02:00,1949-11-28,1995-01-01T00:00:00+02:00,Hepatitis,Russian-American dancer and actor
1949-01-01T00:00:00+02:00,1949-05-28,2013-01-01T00:00:00+02:00,Colorectal cancer,Irish actress
1949-01-01T00:00:00+02:00,1949-07-27,2011-01-01T00:00:00+02:00,Thyroid cancer,Actress
1949-01-01T00:00:00+02:00,1949-12-18,1980-01-01T00:00:00+02:00,1980 eruption of Mount St. Helens,American volcanologist
1949-01-01T00:00:00+02:00,1949-08-24,2008-01-01T00:00:00+02:00,Cancer,American billionaire
1949-01-01T00:00:00+02:00,1949-06-15,2000-01-01T00:00:00+02:00,Lung cancer,American actor-musician
1949-01-01T00:00:00+02:00,1949-12-06,1977-01-01T00:00:00+02:00,Aeroflot Flight 331,Guinea-Bissauan musician
1950-01-01T00:00:00+02:00,1950-04-18,1992-01-01T00:00:00+02:00,AIDS,American model
1950-01-01T00:00:00+02:00,1950-01-01T00:00:00+02:00,2011-01-01T00:00:00+02:00,Cancer,South African actor
1950-01-01T00:00:00+02:00,1950-05-09,2007-01-01T00:00:00+02:00,Ovarian cancer,American actress and producer
1950-01-01T00:00:00+02:00,1950-09-09,1961-01-01T00:00:00+02:00,Leukemia,posthumous donor
1950-01-01T00:00:00+02:00,{1950-01-01T00:00:00+02:00|1950-10-11},1992-01-01T00:00:00+02:00,AIDS,Canadian politician
1950-01-01T00:00:00+02:00,1950-02-24,1968-01-01T00:00:00+02:00,{Military Police (Brazil)|Point-blank range},Brazilian student
1950-01-01T00:00:00+02:00,1950-11-12,1975-01-01T00:00:00+02:00,Killed in action,American-Rhodesian soldier and medic
1950-01-01T00:00:00+02:00,1950-02-18,2009-01-01T00:00:00+02:00,Myocardial infarction,American film director producer writer
1950-01-01T00:00:00+02:00,1950-02-27,2013-01-01T00:00:00+02:00,Liver failure,Malaysian actress and singer
1950-01-01T00:00:00+02:00,1950-01-10,2011-01-01T00:00:00+02:00,Pancreatic cancer,German-American record producer and philanthropist
1950-01-01T00:00:00+02:00,1950-04-13,2013-01-01T00:00:00+02:00,Cancer,anti-smoking advocate
1950-01-01T00:00:00+02:00,1950-10-05,2011-01-01T00:00:00+02:00,Pneumonia,American stage and film actor
1950-01-01T00:00:00+02:00,1950-03-22,2012-01-01T00:00:00+02:00,Cancer,British actress
1950-01-01T00:00:00+02:00,1950-05-17,1991-01-01T00:00:00+02:00,AIDS,American playwright and lyricist
1950-01-01T00:00:00+02:00,1950-10-17,1996-01-01T00:00:00+02:00,Lymphoma,Actor
1950-01-01T00:00:00+02:00,1950-03-22,2005-01-01T00:00:00+02:00,Lung cancer,Michael Barrymore's ex-wife
1950-01-01T00:00:00+02:00,1950-12-11,1988-01-01T00:00:00+02:00,Myocardial infarction,Socialite shipping magnate
1950-01-01T00:00:00+02:00,1950-11-12,1997-01-01T00:00:00+02:00,Cardiac arrest,Dutch actor musician composer record producer and television presenter
1950-01-01T00:00:00+02:00,1950-08-26,2010-01-01T00:00:00+02:00,2010 Cameroon Aéro Service CASA C-212 Aviocar crash,Australian businessman
1950-01-01T00:00:00+02:00,1950-11-20,2001-01-01T00:00:00+02:00,Myocardial infarction,British actor
1951-01-01T00:00:00+02:00,1951-07-02,1997-01-01T00:00:00+02:00,Brain tumor,Actress singer
1951-01-01T00:00:00+02:00,1951-03-13,2010-01-01T00:00:00+02:00,Liver disease,Burmese actor
1951-01-01T00:00:00+02:00,1951-02-21,2012-01-01T00:00:00+02:00,Cancer,British video game designer
1951-01-01T00:00:00+02:00,1951-08-16,1992-01-01T00:00:00+02:00,AIDS,American puppeteer
1951-01-01T00:00:00+02:00,1951-05-07,2012-01-01T00:00:00+02:00,Myocardial infarction,American actor
1951-01-01T00:00:00+02:00,{1951-01-01T00:00:00+02:00|1951-06-25},1978-01-01T00:00:00+02:00,Gunshot,CAnadian sailor
1951-01-01T00:00:00+02:00,1951-05-29,2009-01-01T00:00:00+02:00,Aviation accidents and incidents,Member of 9/11 Family Steering Committee died on Colgan Air Flight 3407
1951-01-01T00:00:00+02:00,1951-11-15,2014-01-01T00:00:00+02:00,Death by natural causes,Scottish actor
1951-01-01T00:00:00+02:00,1951-01-25,2004-01-01T00:00:00+02:00,Cancer,soviet firefighter
1951-01-01T00:00:00+02:00,1951-06-24,2012-01-01T00:00:00+02:00,Head injury,Homeless cross-dressing activist
1951-01-01T00:00:00+02:00,1951-05-26,2012-01-01T00:00:00+02:00,Pancreatic cancer,American Physicist and Astronaut
1952-01-01T00:00:00+02:00,1952-09-30,2006-01-01T00:00:00+02:00,Oral cancer,British actor
1952-01-01T00:00:00+02:00,1952-01-01T00:00:00+02:00,2001-01-01T00:00:00+02:00,Murder,Federal prosecutor and gun control advocate from
1952-01-01T00:00:00+02:00,1952-01-01T00:00:00+02:00,2010-01-01T00:00:00+02:00,Lymphoma,Canadian businessman
1952-01-01T00:00:00+02:00,1952-07-15,1990-01-01T00:00:00+02:00,AIDS,Actor
1952-01-01T00:00:00+02:00,1952-04-17,1993-01-01T00:00:00+02:00,Bone tumor,French television presenter
1952-01-01T00:00:00+02:00,1952-08-18,2009-01-01T00:00:00+02:00,Pancreatic cancer,Actor dancer singer songwriter
1952-01-01T00:00:00+02:00,1952-03-31,1998-01-01T00:00:00+02:00,Myocardial infarction,Irish actor
1952-01-01T00:00:00+02:00,1952-10-16,2002-01-01T00:00:00+02:00,Myocardial infarction,American actor singer and writer
1952-01-01T00:00:00+02:00,1952-08-26,2003-01-01T00:00:00+02:00,Epileptic seizure,American actor
1952-01-01T00:00:00+02:00,1952-09-24,2012-01-01T00:00:00+02:00,Myocardial infarction,Australian surfer
1952-01-01T00:00:00+02:00,1952-03-02,2006-01-01T00:00:00+02:00,Myocardial infarction,Mexican journalist
1952-01-01T00:00:00+02:00,1952-02-12,2010-01-01T00:00:00+02:00,Colorectal cancer,British actor director and producer
1952-01-01T00:00:00+02:00,1952-01-01T00:00:00+02:00,1998-01-01T00:00:00+02:00,Suicide,Celebrity stalker
1952-01-01T00:00:00+02:00,1952-01-25,2007-01-01T00:00:00+02:00,Murder,Uzbekistani theatre director
1952-01-01T00:00:00+02:00,1952-05-04,1995-01-01T00:00:00+02:00,AIDS,Actor Model Dancer
1952-01-01T00:00:00+02:00,1952-12-20,2005-01-01T00:00:00+02:00,Brain tumor,American actor
1952-01-01T00:00:00+02:00,1952-11-14,1993-01-01T00:00:00+02:00,AIDS,Actor
1952-01-01T00:00:00+02:00,1952-04-15,2010-01-01T00:00:00+02:00,Blunt trauma,American actor
1952-01-01T00:00:00+02:00,1952-07-08,1996-01-01T00:00:00+02:00,Lung cancer,Spanish actor
1952-01-01T00:00:00+02:00,1952-09-25,2004-01-01T00:00:00+02:00,{Cardiac arrest|Heart failure},Actor Director Producer Screenwriter
1952-01-01T00:00:00+02:00,1952-06-14,2012-01-01T00:00:00+02:00,Suicide,Actor
1952-01-01T00:00:00+02:00,1952-02-08,2010-01-01T00:00:00+02:00,Suicide,Japanese actor
1953-01-01T00:00:00+02:00,1953-09-29,1992-01-01T00:00:00+02:00,Leukemia,American Writer
1953-01-01T00:00:00+02:00,1953-11-19,1994-01-01T00:00:00+02:00,AIDS,American actor
1953-01-01T00:00:00+02:00,1953-04-20,1997-01-01T00:00:00+02:00,Pulmonary embolism,Leader in deaf community
1953-01-01T00:00:00+02:00,1953-09-18,2009-01-01T00:00:00+02:00,Myocardial infarction,American conductor
1953-01-01T00:00:00+02:00,1953-01-01T00:00:00+02:00,2013-01-01T00:00:00+02:00,Cholangiocarcinoma,Canadian film maker
1953-01-01T00:00:00+02:00,1953-05-29,2008-01-01T00:00:00+02:00,Lung cancer,Actor
1953-01-01T00:00:00+02:00,1953-12-06,2011-01-01T00:00:00+02:00,Pancreatic cancer,British writer and columnist
1953-01-01T00:00:00+02:00,1953-01-01,1985-01-01T00:00:00+02:00,Suicide,British actor
1953-01-01T00:00:00+02:00,1953-05-13,2013-01-01T00:00:00+02:00,{Respiratory disease|Lung transplantation},American entrepreneur
1953-01-01T00:00:00+02:00,1953-06-06,2011-01-01T00:00:00+02:00,Colorectal cancer,Composer and writer
1953-01-01T00:00:00+02:00,1953-09-17,2009-01-01T00:00:00+02:00,Cerebral hemorrhage,Lebanese singer
1954-01-01T00:00:00+02:00,1954-01-01T00:00:00+02:00,1987-01-01T00:00:00+02:00,AIDS,Attorney
1954-01-01T00:00:00+02:00,1954-04-02,2006-01-01T00:00:00+02:00,Myocardial infarction,British actor
1954-01-01T00:00:00+02:00,1954-11-15,1990-01-01T00:00:00+02:00,AIDS,American actor
{1954-01-01T00:00:00+02:00|1955-01-01T00:00:00+02:00},{1954-06-12|1955-06-12},2003-01-01T00:00:00+02:00,Myocardial infarction,British actor
1954-01-01T00:00:00+02:00,1954-11-21,2011-01-01T00:00:00+02:00,Myocardial infarction,British businessman
1954-01-01T00:00:00+02:00,1954-06-21,2004-01-01T00:00:00+02:00,Heroin,American actor
1954-01-01T00:00:00+02:00,1954-03-26,2013-01-01T00:00:00+02:00,Laryngeal cancer,Turkish newspaper and television journalist
1954-01-01T00:00:00+02:00,1954-03-30,2007-01-01T00:00:00+02:00,Suicide,BBC executive
1954-01-01T00:00:00+02:00,1954-11-17,1990-01-01T00:00:00+02:00,Testicular cancer,American pornographic actor
1955-01-01T00:00:00+02:00,1955-08-31,2004-01-01T00:00:00+02:00,Suicide,American investigative journalist
1955-01-01T00:00:00+02:00,1955-02-24,2011-01-01T00:00:00+02:00,Insulinoma,CEO and Co-Founder of Apple Inc.
1955-01-01T00:00:00+02:00,1955-08-10,2013-01-01T00:00:00+02:00,Pancreatic cancer,American set director
1955-01-01T00:00:00+02:00,1955-02-17,2013-01-01T00:00:00+02:00,Esophageal cancer,Plant manager during the Fukushima Daiichi nuclear disaster
1955-01-01T00:00:00+02:00,1955-12-24,1996-01-01T00:00:00+02:00,{Hypothermia|Altitude sickness},blond hair and chiseled nose
1955-01-01T00:00:00+02:00,1955-05-10,2009-01-01T00:00:00+02:00,Cardiac arrest,screen play writer and director in Malayalam cinema
1955-01-01T00:00:00+02:00,1955-10-03,2006-01-01T00:00:00+02:00,Death by natural causes,U.S. state politician
1955-01-01T00:00:00+02:00,1955-10-31,2008-01-01T00:00:00+02:00,Prostate cancer,Texas pastor
1955-01-01T00:00:00+02:00,1955-05-09,1991-01-01T00:00:00+02:00,Opportunistic infection,Actor
1956-01-01T00:00:00+02:00,1956-04-08,2011-01-01T00:00:00+02:00,Breast cancer,Actress
1956-01-01T00:00:00+02:00,1956-10-25,2006-01-01T00:00:00+02:00,Liver cancer,American actor
1956-01-01T00:00:00+02:00,1956-10-21,2008-01-01T00:00:00+02:00,Cancer,American actor
1956-01-01T00:00:00+02:00,1956-03-02,2001-01-01T00:00:00+02:00,List of tenants in Two World Trade Center,fire battalion chief
1956-01-01T00:00:00+02:00,1956-04-03,1996-01-01T00:00:00+02:00,Suicide by hanging,Comedian actor game show host
1956-01-01T00:00:00+02:00,1956-04-15,2000-01-01T00:00:00+02:00,Capital punishment,American murderer
1956-01-01T00:00:00+02:00,1956-12-06,2011-01-01T00:00:00+02:00,Traffic collision,Bangladeshi film director
1956-01-01T00:00:00+02:00,1956-02-05,2001-01-01T00:00:00+02:00,Aviation accidents and incidents,Flight attendant
1956-01-01T00:00:00+02:00,1956-12-17,1997-01-01T00:00:00+02:00,Plastic surgery,Mexican mob boss
1956-01-01T00:00:00+02:00,1956-09-13,1981-01-01T00:00:00+02:00,Hunger strike,Irish terrorist
1956-01-01T00:00:00+02:00,1956-03-25,1977-01-01T00:00:00+02:00,Pancreatitis,Actor
1956-01-01T00:00:00+02:00,1956-02-27,1987-01-01T00:00:00+02:00,Assassination,Afghan activist
1956-01-01T00:00:00+02:00,1956-05-25,1981-01-01T00:00:00+02:00,Hunger strike,Irish hurler and gaelic footballer
1957-01-01T00:00:00+02:00,1957-07-23,2004-01-01T00:00:00+02:00,Assassination,Dutch film director
1957-01-01T00:00:00+02:00,1957-04-29,2003-01-01T00:00:00+02:00,Bear attack,American documentary filmmaker
1957-01-01T00:00:00+02:00,1957-11-03,2000-01-01T00:00:00+02:00,Cancer,Australian actor
1957-01-01T00:00:00+02:00,1957-09-15,2005-01-01T00:00:00+02:00,Assassination,Journalist
1957-01-01T00:00:00+02:00,1957-10-12,1989-01-01T00:00:00+02:00,HIV,French actor
1957-01-01T00:00:00+02:00,1957-12-21,2012-01-01T00:00:00+02:00,Ovarian cancer,Irish reporter writer film director
1958-01-01T00:00:00+02:00,1958-11-05,2013-01-01T00:00:00+02:00,Pancreatic cancer,American basketball referee
1958-01-01T00:00:00+02:00,1958-08-29,2009-01-01T00:00:00+02:00,Cardiac arrest,Singer
1958-01-01T00:00:00+02:00,1958-10-25,1987-01-01T00:00:00+02:00,{Inquests in England and Wales|Morphine},British actor
1958-01-01T00:00:00+02:00,1958-01-01T00:00:00+02:00,1991-01-01T00:00:00+02:00,Pyroclastic flow,American geologist and volcanologist
1958-01-01T00:00:00+02:00,1958-05-16,2007-01-01T00:00:00+02:00,Pancreatic cancer,American actress best known for the 1980 film Friday the 13th
1958-01-01T00:00:00+02:00,1958-01-13,2005-01-01T00:00:00+02:00,Liver cancer,American actor
1958-01-01T00:00:00+02:00,1958-03-11,1976-01-01T00:00:00+02:00,Drug overdose,Child actress
1958-01-01T00:00:00+02:00,1958-07-28,1981-01-01T00:00:00+02:00,Metastasis,Canadian athlete and cancer activist
1958-01-01T00:00:00+02:00,1958-02-25,2006-01-01T00:00:00+02:00,Positional asphyxia,Norwegian fatality in police custody
1958-01-01T00:00:00+02:00,1958-10-06,2012-01-01T00:00:00+02:00,Traffic collision,American author biographer and newspaper columnist
1958-01-01T00:00:00+02:00,1958-01-16,1997-01-01T00:00:00+02:00,Avalanche,Russian mountain climber
1958-01-01T00:00:00+02:00,1958-05-09,2009-01-01T00:00:00+02:00,Cancer,Actress
1958-01-01T00:00:00+02:00,1958-01-18,1998-01-01T00:00:00+02:00,{Hypothermia|Cerebral edema},Mountaineer
1958-01-01T00:00:00+02:00,1958-01-05,2012-01-01T00:00:00+02:00,Capital punishment,American murderer
1958-01-01T00:00:00+02:00,1958-07-17,2002-01-01T00:00:00+02:00,Traffic collision,Woman International Master chess player
1958-01-01T00:00:00+02:00,1958-02-03,2007-01-01T00:00:00+02:00,Myeloid leukemia,American activist
1958-01-01T00:00:00+02:00,1958-05-11,2008-01-01T00:00:00+02:00,Pneumonia,Actor cause celebre
1958-01-01T00:00:00+02:00,1958-01-01T00:00:00+02:00,2013-01-01T00:00:00+02:00,Execution-style murder,Kurdish activist co-founder of PKK
1958-01-01T00:00:00+02:00,1958-02-06,2004-01-01T00:00:00+02:00,Lung cancer,American actress
1958-01-01T00:00:00+02:00,1958-09-15,{2005-01-01T00:00:00+02:00|2006-01-01T00:00:00+02:00},Breast cancer,American actor
1959-01-01T00:00:00+02:00,1959-11-03,1988-01-01T00:00:00+02:00,AIDS,American actor
1959-01-01T00:00:00+02:00,1959-04-16,2009-01-01T00:00:00+02:00,Breast cancer,Dean of Warwick Medical School
1959-01-01T00:00:00+02:00,1959-11-23,1982-01-01T00:00:00+02:00,Homicide,American actress
1959-01-01T00:00:00+02:00,1959-05-24,2004-01-01T00:00:00+02:00,Gunshot,American comedian
1959-01-01T00:00:00+02:00,1959-12-14,2009-01-01T00:00:00+02:00,{Concussion|Suicide},American journalist
